timestamp,filename,iteration,prompt_token_count,response_time,success,response_token_count,tokens_per_second,model,llm_url
2025-07-25T15:01:51.549949,extra_long_programming_code_heavy_17947t.txt,1,17736,1000,False,0,0,llama-3.3-70b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-07-25T15:14:32.701538,extra_long_programming_code_heavy_17947t.txt,2,17736,759.1426150798798,True,2046,2.695145759647168,llama-3.3-70b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-07-25T15:23:56.686510,extra_long_programming_code_heavy_17947t.txt,3,17736,561.9746429920197,True,1517,2.6994100515341977,llama-3.3-70b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-07-25T15:37:50.984573,extra_long_programming_code_heavy_17947t.txt,4,17736,832.2927858829498,True,2225,2.6733380821504737,llama-3.3-70b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-07-25T15:51:38.051166,extra_long_programming_code_heavy_17947t.txt,5,17736,825.0567343235016,True,2207,2.6749675606364347,llama-3.3-70b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-07-25T16:08:23.096568,extra_long_repo_prompt_44396t.txt,1,36029,1000,False,0,0,llama-3.3-70b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-07-25T16:20:12.905286,extra_long_repo_prompt_44396t.txt,2,36029,707.8021330833435,True,1231,1.7391866207544335,llama-3.3-70b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-07-25T16:28:57.287017,extra_long_repo_prompt_44396t.txt,3,36029,522.3757610321045,True,914,1.7496983362974738,llama-3.3-70b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-07-25T16:42:35.738386,extra_long_repo_prompt_44396t.txt,4,36029,816.4444811344147,True,1422,1.7416983430694415,llama-3.3-70b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-07-25T16:59:17.783932,extra_long_repo_prompt_44396t.txt,5,36029,1000,False,0,0,llama-3.3-70b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
