timestamp,model_name,model_size_gb,params_b,backend,threads,test_type,prompt_size,tokens_per_second,std_dev,quantization,hardware_slug,hardware_make,hardware_model,hardware_cpu,hardware_mem_gb,hardware_gpu,environment_os,model_path,rpc_nodes
2025-12-01T07:51:52.600770,Llama-3.3-70B-Instruct-Q8_0,69.82,70.55,"ROCm,RPC",12,pp128,128,47.54,0.1,Q8_0,fw_desktop_ai395,Framework,Desktop,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,/home/alex/.lmstudio/models/lmstudio-community/Llama-3.3-70B-Instruct-GGUF/Llama-3.3-70B-Instruct-Q8_0-00001-of-00002.gguf,1
2025-12-01T08:07:55.522315,Llama-3.3-70B-Instruct-Q8_0,69.82,70.55,"ROCm,RPC",12,pp128,128,47.61,0.08,Q8_0,fw_desktop_ai395,Framework,Desktop,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,/home/alex/.lmstudio/models/lmstudio-community/Llama-3.3-70B-Instruct-GGUF/Llama-3.3-70B-Instruct-Q8_0-00001-of-00002.gguf,1
2025-12-01T08:24:07.918592,Llama-3.3-70B-Instruct-Q8_0,69.82,70.55,"ROCm,RPC",12,pp256,256,59.22,0.16,Q8_0,fw_desktop_ai395,Framework,Desktop,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,/home/alex/.lmstudio/models/lmstudio-community/Llama-3.3-70B-Instruct-GGUF/Llama-3.3-70B-Instruct-Q8_0-00001-of-00002.gguf,1
2025-12-01T08:40:20.254652,Llama-3.3-70B-Instruct-Q8_0,69.82,70.55,"ROCm,RPC",12,pp256,256,59.19,0.11,Q8_0,fw_desktop_ai395,Framework,Desktop,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,/home/alex/.lmstudio/models/lmstudio-community/Llama-3.3-70B-Instruct-GGUF/Llama-3.3-70B-Instruct-Q8_0-00001-of-00002.gguf,1
2025-12-01T08:56:37.163740,Llama-3.3-70B-Instruct-Q8_0,69.82,70.55,"ROCm,RPC",12,pp512,512,96.27,0.2,Q8_0,fw_desktop_ai395,Framework,Desktop,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,/home/alex/.lmstudio/models/lmstudio-community/Llama-3.3-70B-Instruct-GGUF/Llama-3.3-70B-Instruct-Q8_0-00001-of-00002.gguf,1
2025-12-01T09:12:53.745036,Llama-3.3-70B-Instruct-Q8_0,69.82,70.55,"ROCm,RPC",12,pp512,512,96.18,0.15,Q8_0,fw_desktop_ai395,Framework,Desktop,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,/home/alex/.lmstudio/models/lmstudio-community/Llama-3.3-70B-Instruct-GGUF/Llama-3.3-70B-Instruct-Q8_0-00001-of-00002.gguf,1
2025-12-01T09:29:26.331815,Llama-3.3-70B-Instruct-Q8_0,69.82,70.55,"ROCm,RPC",12,pp1024,1024,124.64,0.3,Q8_0,fw_desktop_ai395,Framework,Desktop,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,/home/alex/.lmstudio/models/lmstudio-community/Llama-3.3-70B-Instruct-GGUF/Llama-3.3-70B-Instruct-Q8_0-00001-of-00002.gguf,1
2025-12-01T09:46:02.168957,Llama-3.3-70B-Instruct-Q8_0,69.82,70.55,"ROCm,RPC",12,pp1024,1024,124.67,0.17,Q8_0,fw_desktop_ai395,Framework,Desktop,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,/home/alex/.lmstudio/models/lmstudio-community/Llama-3.3-70B-Instruct-GGUF/Llama-3.3-70B-Instruct-Q8_0-00001-of-00002.gguf,1
2025-12-01T10:03:12.355152,Llama-3.3-70B-Instruct-Q8_0,69.82,70.55,"ROCm,RPC",12,pp2048,2048,144.1,0.28,Q8_0,fw_desktop_ai395,Framework,Desktop,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,/home/alex/.lmstudio/models/lmstudio-community/Llama-3.3-70B-Instruct-GGUF/Llama-3.3-70B-Instruct-Q8_0-00001-of-00002.gguf,1
2025-12-01T10:20:23.951472,Llama-3.3-70B-Instruct-Q8_0,69.82,70.55,"ROCm,RPC",12,pp2048,2048,144.04,0.19,Q8_0,fw_desktop_ai395,Framework,Desktop,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,/home/alex/.lmstudio/models/lmstudio-community/Llama-3.3-70B-Instruct-GGUF/Llama-3.3-70B-Instruct-Q8_0-00001-of-00002.gguf,1
2025-12-01T10:38:54.639359,Llama-3.3-70B-Instruct-Q8_0,69.82,70.55,"ROCm,RPC",12,pp4096,4096,150.73,0.18,Q8_0,fw_desktop_ai395,Framework,Desktop,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,/home/alex/.lmstudio/models/lmstudio-community/Llama-3.3-70B-Instruct-GGUF/Llama-3.3-70B-Instruct-Q8_0-00001-of-00002.gguf,1
