timestamp,filename,iteration,prompt_token_count,response_time,success,response_token_count,tokens_per_second,model,llm_url,base_model,quantization,backend,runtime,hardware_slug,hardware_make,hardware_model,hardware_cpu,hardware_mem_gb,hardware_gpu,environment_os,schema_version
2025-10-16T16:07:03.774429,extra_long_programming_code_heavy_17947t.txt,1,17736,0.017389774322509766,False,0,0,openai/gpt-oss-20b,http://127.0.0.1:8355/v1/chat/completions,gpt-oss-20b,fp4,cuda,trtllm,dgx_spark,NVIDIA,DGX Spark,GB10,128,GB10,DGX OS,3
2025-10-16T16:07:05.791388,extra_long_programming_code_heavy_17947t.txt,2,17736,0.016089677810668945,False,0,0,openai/gpt-oss-20b,http://127.0.0.1:8355/v1/chat/completions,gpt-oss-20b,fp4,cuda,trtllm,dgx_spark,NVIDIA,DGX Spark,GB10,128,GB10,DGX OS,3
2025-10-16T16:07:07.807848,extra_long_programming_code_heavy_17947t.txt,3,17736,0.016065359115600586,False,0,0,openai/gpt-oss-20b,http://127.0.0.1:8355/v1/chat/completions,gpt-oss-20b,fp4,cuda,trtllm,dgx_spark,NVIDIA,DGX Spark,GB10,128,GB10,DGX OS,3
2025-10-16T16:07:09.825011,extra_long_programming_code_heavy_17947t.txt,4,17736,0.016133785247802734,False,0,0,openai/gpt-oss-20b,http://127.0.0.1:8355/v1/chat/completions,gpt-oss-20b,fp4,cuda,trtllm,dgx_spark,NVIDIA,DGX Spark,GB10,128,GB10,DGX OS,3
2025-10-16T16:07:11.840153,extra_long_programming_code_heavy_17947t.txt,5,17736,0.014641761779785156,False,0,0,openai/gpt-oss-20b,http://127.0.0.1:8355/v1/chat/completions,gpt-oss-20b,fp4,cuda,trtllm,dgx_spark,NVIDIA,DGX Spark,GB10,128,GB10,DGX OS,3
2025-10-16T16:07:16.878616,extra_long_repo_prompt_44396t.txt,1,36029,0.019896745681762695,False,0,0,openai/gpt-oss-20b,http://127.0.0.1:8355/v1/chat/completions,gpt-oss-20b,fp4,cuda,trtllm,dgx_spark,NVIDIA,DGX Spark,GB10,128,GB10,DGX OS,3
2025-10-16T16:07:18.901080,extra_long_repo_prompt_44396t.txt,2,36029,0.021680593490600586,False,0,0,openai/gpt-oss-20b,http://127.0.0.1:8355/v1/chat/completions,gpt-oss-20b,fp4,cuda,trtllm,dgx_spark,NVIDIA,DGX Spark,GB10,128,GB10,DGX OS,3
2025-10-16T16:07:20.923132,extra_long_repo_prompt_44396t.txt,3,36029,0.021309375762939453,False,0,0,openai/gpt-oss-20b,http://127.0.0.1:8355/v1/chat/completions,gpt-oss-20b,fp4,cuda,trtllm,dgx_spark,NVIDIA,DGX Spark,GB10,128,GB10,DGX OS,3
2025-10-16T16:07:22.945089,extra_long_repo_prompt_44396t.txt,4,36029,0.020967721939086914,False,0,0,openai/gpt-oss-20b,http://127.0.0.1:8355/v1/chat/completions,gpt-oss-20b,fp4,cuda,trtllm,dgx_spark,NVIDIA,DGX Spark,GB10,128,GB10,DGX OS,3
2025-10-16T16:07:24.966911,extra_long_repo_prompt_44396t.txt,5,36029,0.021250009536743164,False,0,0,openai/gpt-oss-20b,http://127.0.0.1:8355/v1/chat/completions,gpt-oss-20b,fp4,cuda,trtllm,dgx_spark,NVIDIA,DGX Spark,GB10,128,GB10,DGX OS,3
2025-10-16T16:07:41.574283,long_architecture_enterprise_1235t.txt,1,1214,11.60662031173706,True,512,44.112755155973005,openai/gpt-oss-20b,http://127.0.0.1:8355/v1/chat/completions,gpt-oss-20b,fp4,cuda,trtllm,dgx_spark,NVIDIA,DGX Spark,GB10,128,GB10,DGX OS,3
2025-10-16T16:07:54.701636,long_architecture_enterprise_1235t.txt,2,1214,11.127115488052368,True,512,46.01372211421325,openai/gpt-oss-20b,http://127.0.0.1:8355/v1/chat/completions,gpt-oss-20b,fp4,cuda,trtllm,dgx_spark,NVIDIA,DGX Spark,GB10,128,GB10,DGX OS,3
2025-10-16T16:08:07.741135,long_architecture_enterprise_1235t.txt,3,1214,11.039307117462158,True,512,46.379722436574845,openai/gpt-oss-20b,http://127.0.0.1:8355/v1/chat/completions,gpt-oss-20b,fp4,cuda,trtllm,dgx_spark,NVIDIA,DGX Spark,GB10,128,GB10,DGX OS,3
2025-10-16T16:08:20.745719,long_architecture_enterprise_1235t.txt,4,1214,11.004384517669678,True,512,46.52690926765459,openai/gpt-oss-20b,http://127.0.0.1:8355/v1/chat/completions,gpt-oss-20b,fp4,cuda,trtllm,dgx_spark,NVIDIA,DGX Spark,GB10,128,GB10,DGX OS,3
2025-10-16T16:08:33.755579,long_architecture_enterprise_1235t.txt,5,1214,11.009584426879883,True,512,46.504934259821184,openai/gpt-oss-20b,http://127.0.0.1:8355/v1/chat/completions,gpt-oss-20b,fp4,cuda,trtllm,dgx_spark,NVIDIA,DGX Spark,GB10,128,GB10,DGX OS,3
2025-10-16T16:08:49.979773,long_non_programming_analysis_1330t.txt,1,1312,11.223194360733032,True,512,45.61981050522939,openai/gpt-oss-20b,http://127.0.0.1:8355/v1/chat/completions,gpt-oss-20b,fp4,cuda,trtllm,dgx_spark,NVIDIA,DGX Spark,GB10,128,GB10,DGX OS,3
2025-10-16T16:09:03.008046,long_non_programming_analysis_1330t.txt,2,1312,11.027997970581055,True,512,46.42728456840867,openai/gpt-oss-20b,http://127.0.0.1:8355/v1/chat/completions,gpt-oss-20b,fp4,cuda,trtllm,dgx_spark,NVIDIA,DGX Spark,GB10,128,GB10,DGX OS,3
2025-10-16T16:09:16.028891,long_non_programming_analysis_1330t.txt,3,1312,11.020557165145874,True,512,46.458631113431814,openai/gpt-oss-20b,http://127.0.0.1:8355/v1/chat/completions,gpt-oss-20b,fp4,cuda,trtllm,dgx_spark,NVIDIA,DGX Spark,GB10,128,GB10,DGX OS,3
2025-10-16T16:09:29.070822,long_non_programming_analysis_1330t.txt,4,1312,11.041659593582153,True,512,46.36984102440493,openai/gpt-oss-20b,http://127.0.0.1:8355/v1/chat/completions,gpt-oss-20b,fp4,cuda,trtllm,dgx_spark,NVIDIA,DGX Spark,GB10,128,GB10,DGX OS,3
