timestamp,filename,iteration,prompt_token_count,response_time,success,response_token_count,tokens_per_second,model,llm_url
2025-08-01T15:04:31.043527,extra_long_programming_code_heavy_17947t.txt,1,17736,0,False,0,0,qwen3-coder-30b-a3b-instruct@q4_k_m,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T15:04:33.047670,extra_long_programming_code_heavy_17947t.txt,2,17736,0,False,0,0,qwen3-coder-30b-a3b-instruct@q4_k_m,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T15:04:35.051419,extra_long_programming_code_heavy_17947t.txt,3,17736,0,False,0,0,qwen3-coder-30b-a3b-instruct@q4_k_m,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T15:04:37.054153,extra_long_programming_code_heavy_17947t.txt,4,17736,0,False,0,0,qwen3-coder-30b-a3b-instruct@q4_k_m,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T15:04:39.057910,extra_long_programming_code_heavy_17947t.txt,5,17736,0,False,0,0,qwen3-coder-30b-a3b-instruct@q4_k_m,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T15:04:44.076503,extra_long_repo_prompt_44396t.txt,1,36029,0,False,0,0,qwen3-coder-30b-a3b-instruct@q4_k_m,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T15:04:46.080456,extra_long_repo_prompt_44396t.txt,2,36029,0,False,0,0,qwen3-coder-30b-a3b-instruct@q4_k_m,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T15:04:48.083033,extra_long_repo_prompt_44396t.txt,3,36029,0,False,0,0,qwen3-coder-30b-a3b-instruct@q4_k_m,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T15:04:50.087999,extra_long_repo_prompt_44396t.txt,4,36029,0,False,0,0,qwen3-coder-30b-a3b-instruct@q4_k_m,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T15:04:52.093534,extra_long_repo_prompt_44396t.txt,5,36029,0,False,0,0,qwen3-coder-30b-a3b-instruct@q4_k_m,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T15:05:22.144925,long_architecture_enterprise_1235t.txt,1,1214,25.0459246635437,True,3572,142.61801263018748,qwen3-coder-30b-a3b-instruct@q4_k_m,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T15:05:58.218929,long_architecture_enterprise_1235t.txt,2,1214,34.07289147377014,True,4887,143.42780399961333,qwen3-coder-30b-a3b-instruct@q4_k_m,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T15:06:24.458772,long_architecture_enterprise_1235t.txt,3,1214,24.22810459136963,True,3591,148.21629923453284,qwen3-coder-30b-a3b-instruct@q4_k_m,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T15:06:57.184502,long_architecture_enterprise_1235t.txt,4,1214,30.711483001708984,True,4509,146.81804847226329,qwen3-coder-30b-a3b-instruct@q4_k_m,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T15:07:24.730363,long_architecture_enterprise_1235t.txt,5,1214,25.540229558944702,True,3794,148.54995689227331,qwen3-coder-30b-a3b-instruct@q4_k_m,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T15:07:54.332799,long_non_programming_analysis_1330t.txt,1,1312,24.597986936569214,True,3604,146.51605471999105,qwen3-coder-30b-a3b-instruct@q4_k_m,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T15:08:18.133920,long_non_programming_analysis_1330t.txt,2,1312,21.789372444152832,True,3256,149.43064598786765,qwen3-coder-30b-a3b-instruct@q4_k_m,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T15:08:39.743162,long_non_programming_analysis_1330t.txt,3,1312,19.600599765777588,True,2945,150.2505043310937,qwen3-coder-30b-a3b-instruct@q4_k_m,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T15:09:00.269674,long_non_programming_analysis_1330t.txt,4,1312,18.51396894454956,True,2703,145.9978683174659,qwen3-coder-30b-a3b-instruct@q4_k_m,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T15:09:21.018306,long_non_programming_analysis_1330t.txt,5,1312,18.738178491592407,True,2821,150.54825106216958,qwen3-coder-30b-a3b-instruct@q4_k_m,http://127.0.0.1:1234/v1/chat/completions
