timestamp,filename,iteration,prompt_token_count,response_time,success,response_token_count,tokens_per_second,model,llm_url,base_model,quantization,backend,runtime,hardware_slug,hardware_make,hardware_model,hardware_cpu,hardware_mem_gb,hardware_gpu,environment_os,schema_version
2025-10-09T15:52:06.237815,extra_long_programming_code_heavy_17947t.txt,1,17736,0,False,0,0,qwen2.5-coder-14b-instruct,http://127.0.0.1:1234/v1/chat/completions,qwen2.5-coder-14b-instruct,int4,cuda,lmstudio,beelink_gti15_285H_rtx5060ti,Beelink,GTi15,Intel Core Ultra 9 285H,64,RTX 5060ti,Windows 11,3
2025-10-09T15:52:08.241975,extra_long_programming_code_heavy_17947t.txt,2,17736,0,False,0,0,qwen2.5-coder-14b-instruct,http://127.0.0.1:1234/v1/chat/completions,qwen2.5-coder-14b-instruct,int4,cuda,lmstudio,beelink_gti15_285H_rtx5060ti,Beelink,GTi15,Intel Core Ultra 9 285H,64,RTX 5060ti,Windows 11,3
2025-10-09T15:52:10.247241,extra_long_programming_code_heavy_17947t.txt,3,17736,0,False,0,0,qwen2.5-coder-14b-instruct,http://127.0.0.1:1234/v1/chat/completions,qwen2.5-coder-14b-instruct,int4,cuda,lmstudio,beelink_gti15_285H_rtx5060ti,Beelink,GTi15,Intel Core Ultra 9 285H,64,RTX 5060ti,Windows 11,3
2025-10-09T15:52:12.250423,extra_long_programming_code_heavy_17947t.txt,4,17736,0,False,0,0,qwen2.5-coder-14b-instruct,http://127.0.0.1:1234/v1/chat/completions,qwen2.5-coder-14b-instruct,int4,cuda,lmstudio,beelink_gti15_285H_rtx5060ti,Beelink,GTi15,Intel Core Ultra 9 285H,64,RTX 5060ti,Windows 11,3
2025-10-09T15:52:14.254275,extra_long_programming_code_heavy_17947t.txt,5,17736,0,False,0,0,qwen2.5-coder-14b-instruct,http://127.0.0.1:1234/v1/chat/completions,qwen2.5-coder-14b-instruct,int4,cuda,lmstudio,beelink_gti15_285H_rtx5060ti,Beelink,GTi15,Intel Core Ultra 9 285H,64,RTX 5060ti,Windows 11,3
2025-10-09T15:52:19.271301,extra_long_repo_prompt_44396t.txt,1,36029,0,False,0,0,qwen2.5-coder-14b-instruct,http://127.0.0.1:1234/v1/chat/completions,qwen2.5-coder-14b-instruct,int4,cuda,lmstudio,beelink_gti15_285H_rtx5060ti,Beelink,GTi15,Intel Core Ultra 9 285H,64,RTX 5060ti,Windows 11,3
2025-10-09T15:52:21.276883,extra_long_repo_prompt_44396t.txt,2,36029,0,False,0,0,qwen2.5-coder-14b-instruct,http://127.0.0.1:1234/v1/chat/completions,qwen2.5-coder-14b-instruct,int4,cuda,lmstudio,beelink_gti15_285H_rtx5060ti,Beelink,GTi15,Intel Core Ultra 9 285H,64,RTX 5060ti,Windows 11,3
2025-10-09T15:52:23.282815,extra_long_repo_prompt_44396t.txt,3,36029,0,False,0,0,qwen2.5-coder-14b-instruct,http://127.0.0.1:1234/v1/chat/completions,qwen2.5-coder-14b-instruct,int4,cuda,lmstudio,beelink_gti15_285H_rtx5060ti,Beelink,GTi15,Intel Core Ultra 9 285H,64,RTX 5060ti,Windows 11,3
2025-10-09T15:52:25.288249,extra_long_repo_prompt_44396t.txt,4,36029,0,False,0,0,qwen2.5-coder-14b-instruct,http://127.0.0.1:1234/v1/chat/completions,qwen2.5-coder-14b-instruct,int4,cuda,lmstudio,beelink_gti15_285H_rtx5060ti,Beelink,GTi15,Intel Core Ultra 9 285H,64,RTX 5060ti,Windows 11,3
2025-10-09T15:52:27.293573,extra_long_repo_prompt_44396t.txt,5,36029,0,False,0,0,qwen2.5-coder-14b-instruct,http://127.0.0.1:1234/v1/chat/completions,qwen2.5-coder-14b-instruct,int4,cuda,lmstudio,beelink_gti15_285H_rtx5060ti,Beelink,GTi15,Intel Core Ultra 9 285H,64,RTX 5060ti,Windows 11,3
2025-10-09T15:52:46.597536,long_architecture_enterprise_1235t.txt,1,1214,14.30233383178711,True,512,35.798353333221314,qwen2.5-coder-14b-instruct,http://127.0.0.1:1234/v1/chat/completions,qwen2.5-coder-14b-instruct,int4,cuda,lmstudio,beelink_gti15_285H_rtx5060ti,Beelink,GTi15,Intel Core Ultra 9 285H,64,RTX 5060ti,Windows 11,3
2025-10-09T15:53:01.761121,long_architecture_enterprise_1235t.txt,2,1214,13.16325068473816,True,512,38.896167235774605,qwen2.5-coder-14b-instruct,http://127.0.0.1:1234/v1/chat/completions,qwen2.5-coder-14b-instruct,int4,cuda,lmstudio,beelink_gti15_285H_rtx5060ti,Beelink,GTi15,Intel Core Ultra 9 285H,64,RTX 5060ti,Windows 11,3
2025-10-09T15:53:17.032713,long_architecture_enterprise_1235t.txt,3,1214,13.270293474197388,True,512,38.58241726119525,qwen2.5-coder-14b-instruct,http://127.0.0.1:1234/v1/chat/completions,qwen2.5-coder-14b-instruct,int4,cuda,lmstudio,beelink_gti15_285H_rtx5060ti,Beelink,GTi15,Intel Core Ultra 9 285H,64,RTX 5060ti,Windows 11,3
2025-10-09T15:53:32.212119,long_architecture_enterprise_1235t.txt,4,1214,13.178187847137451,True,512,38.85207935560093,qwen2.5-coder-14b-instruct,http://127.0.0.1:1234/v1/chat/completions,qwen2.5-coder-14b-instruct,int4,cuda,lmstudio,beelink_gti15_285H_rtx5060ti,Beelink,GTi15,Intel Core Ultra 9 285H,64,RTX 5060ti,Windows 11,3
2025-10-09T15:53:47.382893,long_architecture_enterprise_1235t.txt,5,1214,13.169541120529175,True,512,38.877588468278155,qwen2.5-coder-14b-instruct,http://127.0.0.1:1234/v1/chat/completions,qwen2.5-coder-14b-instruct,int4,cuda,lmstudio,beelink_gti15_285H_rtx5060ti,Beelink,GTi15,Intel Core Ultra 9 285H,64,RTX 5060ti,Windows 11,3
2025-10-09T15:54:06.492025,long_non_programming_analysis_1330t.txt,1,1312,14.10707139968872,True,512,36.29385472673638,qwen2.5-coder-14b-instruct,http://127.0.0.1:1234/v1/chat/completions,qwen2.5-coder-14b-instruct,int4,cuda,lmstudio,beelink_gti15_285H_rtx5060ti,Beelink,GTi15,Intel Core Ultra 9 285H,64,RTX 5060ti,Windows 11,3
