timestamp,model_name,model_size_gb,params_b,backend,threads,test_type,prompt_size,tokens_per_second,std_dev,quantization,hardware_slug,hardware_make,hardware_model,hardware_cpu,hardware_mem_gb,hardware_gpu,environment_os,model_path,rpc_nodes
2025-11-20T17:33:55.039016,Kimi-K2-Thinking-UD-Q3_K_XL,423.85,1026.41,"ROCm,RPC",12,tg512,128,8.02,0.02,Q3_K_XL,fw_desktop_ai395,Framework,Desktop,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,/home/alex/.lmstudio/models/unsloth/Kimi-K2-Thinking-GGUF/Kimi-K2-Thinking-UD-Q3_K_XL-00001-of-00010.gguf,3
2025-11-20T17:47:59.064675,Kimi-K2-Thinking-UD-Q3_K_XL,423.85,1026.41,"ROCm,RPC",12,tg512,128,8.06,0.0,Q3_K_XL,fw_desktop_ai395,Framework,Desktop,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,/home/alex/.lmstudio/models/unsloth/Kimi-K2-Thinking-GGUF/Kimi-K2-Thinking-UD-Q3_K_XL-00001-of-00010.gguf,3
2025-11-20T18:02:11.626675,Kimi-K2-Thinking-UD-Q3_K_XL,423.85,1026.41,"ROCm,RPC",12,tg512,256,8.1,0.06,Q3_K_XL,fw_desktop_ai395,Framework,Desktop,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,/home/alex/.lmstudio/models/unsloth/Kimi-K2-Thinking-GGUF/Kimi-K2-Thinking-UD-Q3_K_XL-00001-of-00010.gguf,3
2025-11-20T18:16:27.188584,Kimi-K2-Thinking-UD-Q3_K_XL,423.85,1026.41,"ROCm,RPC",12,tg512,256,8.06,0.01,Q3_K_XL,fw_desktop_ai395,Framework,Desktop,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,/home/alex/.lmstudio/models/unsloth/Kimi-K2-Thinking-GGUF/Kimi-K2-Thinking-UD-Q3_K_XL-00001-of-00010.gguf,3
2025-11-20T18:31:00.432464,Kimi-K2-Thinking-UD-Q3_K_XL,423.85,1026.41,"ROCm,RPC",12,tg512,512,8.02,0.01,Q3_K_XL,fw_desktop_ai395,Framework,Desktop,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,/home/alex/.lmstudio/models/unsloth/Kimi-K2-Thinking-GGUF/Kimi-K2-Thinking-UD-Q3_K_XL-00001-of-00010.gguf,3
2025-11-20T18:45:35.775150,Kimi-K2-Thinking-UD-Q3_K_XL,423.85,1026.41,"ROCm,RPC",12,tg512,512,8.0,0.01,Q3_K_XL,fw_desktop_ai395,Framework,Desktop,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,/home/alex/.lmstudio/models/unsloth/Kimi-K2-Thinking-GGUF/Kimi-K2-Thinking-UD-Q3_K_XL-00001-of-00010.gguf,3
2025-11-20T19:00:54.293709,Kimi-K2-Thinking-UD-Q3_K_XL,423.85,1026.41,"ROCm,RPC",12,tg512,1024,8.09,0.01,Q3_K_XL,fw_desktop_ai395,Framework,Desktop,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,/home/alex/.lmstudio/models/unsloth/Kimi-K2-Thinking-GGUF/Kimi-K2-Thinking-UD-Q3_K_XL-00001-of-00010.gguf,3
2025-11-20T19:16:12.761073,Kimi-K2-Thinking-UD-Q3_K_XL,423.85,1026.41,"ROCm,RPC",12,tg512,1024,8.12,0.01,Q3_K_XL,fw_desktop_ai395,Framework,Desktop,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,/home/alex/.lmstudio/models/unsloth/Kimi-K2-Thinking-GGUF/Kimi-K2-Thinking-UD-Q3_K_XL-00001-of-00010.gguf,3
2025-11-20T19:33:11.972244,Kimi-K2-Thinking-UD-Q3_K_XL,423.85,1026.41,"ROCm,RPC",12,tg512,2048,8.07,0.01,Q3_K_XL,fw_desktop_ai395,Framework,Desktop,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,/home/alex/.lmstudio/models/unsloth/Kimi-K2-Thinking-GGUF/Kimi-K2-Thinking-UD-Q3_K_XL-00001-of-00010.gguf,3
2025-11-20T19:50:10.787130,Kimi-K2-Thinking-UD-Q3_K_XL,423.85,1026.41,"ROCm,RPC",12,tg512,2048,8.11,0.01,Q3_K_XL,fw_desktop_ai395,Framework,Desktop,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,/home/alex/.lmstudio/models/unsloth/Kimi-K2-Thinking-GGUF/Kimi-K2-Thinking-UD-Q3_K_XL-00001-of-00010.gguf,3
