timestamp,filename,iteration,prompt_token_count,response_time,success,response_token_count,tokens_per_second,model,llm_url
2025-08-01T16:44:35.727147,extra_long_programming_code_heavy_17947t.txt,1,17736,0,False,0,0,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T16:44:37.728240,extra_long_programming_code_heavy_17947t.txt,2,17736,0,False,0,0,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T16:44:39.734954,extra_long_programming_code_heavy_17947t.txt,3,17736,0,False,0,0,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T16:44:41.738954,extra_long_programming_code_heavy_17947t.txt,4,17736,0,False,0,0,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T16:44:43.742645,extra_long_programming_code_heavy_17947t.txt,5,17736,0,False,0,0,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T16:44:48.760305,extra_long_repo_prompt_44396t.txt,1,36029,0,False,0,0,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T16:44:50.764883,extra_long_repo_prompt_44396t.txt,2,36029,0,False,0,0,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T16:44:52.770461,extra_long_repo_prompt_44396t.txt,3,36029,0,False,0,0,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T16:44:54.772235,extra_long_repo_prompt_44396t.txt,4,36029,0,False,0,0,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T16:44:56.777962,extra_long_repo_prompt_44396t.txt,5,36029,0,False,0,0,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T16:52:11.096412,long_architecture_enterprise_1235t.txt,1,1214,429.3122706413269,True,4962,11.558020441827882,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T16:56:30.962288,long_architecture_enterprise_1235t.txt,2,1214,257.8616726398468,True,3094,11.998681185634608,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T17:00:57.448096,long_architecture_enterprise_1235t.txt,3,1214,264.482017993927,True,3175,12.004596849653892,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T17:06:05.388113,long_architecture_enterprise_1235t.txt,4,1214,305.9382245540619,True,3663,11.97300535210734,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T17:11:25.123365,long_architecture_enterprise_1235t.txt,5,1214,317.7331714630127,True,3789,11.925100494082587,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T17:17:17.021011,long_non_programming_analysis_1330t.txt,1,1312,346.89276242256165,True,4054,11.686608771219294,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T17:22:34.239292,long_non_programming_analysis_1330t.txt,2,1312,315.21733379364014,True,3751,11.899726309009472,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T17:28:24.385320,long_non_programming_analysis_1330t.txt,3,1312,348.1327586174011,True,4119,11.831693220593447,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T17:33:23.804327,long_non_programming_analysis_1330t.txt,4,1312,297.41793513298035,True,3553,11.946152468617592,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T17:39:19.904663,long_non_programming_analysis_1330t.txt,5,1312,354.09939455986023,True,4205,11.875196808022636,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T17:40:41.241600,long_non_programming_summarize_1707t.txt,1,1703,76.32943177223206,True,863,11.306254742930648,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T17:41:26.932500,long_non_programming_summarize_1707t.txt,2,1703,43.68975853919983,True,554,12.680317276254428,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T17:43:01.736154,long_non_programming_summarize_1707t.txt,3,1703,92.80191946029663,True,1146,12.348882508731862,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T17:43:48.146707,long_non_programming_summarize_1707t.txt,4,1703,44.40827035903931,True,563,12.677818691161912,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T17:44:54.689609,long_non_programming_summarize_1707t.txt,5,1703,64.52902579307556,True,808,12.521496955354692,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T17:51:06.569896,long_programming_debug_complex_1366t.txt,1,1366,366.8636107444763,True,4275,11.652831937527798,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T17:56:28.591689,long_programming_debug_complex_1366t.txt,2,1366,320.02091121673584,True,3802,11.880473640127459,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T18:01:48.830221,long_programming_debug_complex_1366t.txt,3,1366,318.2366237640381,True,3788,11.90309259568024,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T18:08:05.819272,long_programming_debug_complex_1366t.txt,4,1366,374.9817306995392,True,4442,11.845910443992356,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T18:14:32.437645,long_programming_debug_complex_1366t.txt,5,1366,384.61165738105774,True,4554,11.840514744169806,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T18:19:35.641708,long_programming_full_project_2339t.txt,1,2336,298.2027533054352,True,3291,11.036115406450262,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T18:36:17.661700,long_programming_full_project_2339t.txt,2,2336,1000,False,0,0,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T18:52:59.668586,long_programming_full_project_2339t.txt,3,2336,1000,False,0,0,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T19:05:01.447187,long_programming_full_project_2339t.txt,4,2336,719.7762715816498,True,8210,11.406322108895301,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T19:21:43.480795,long_programming_full_project_2339t.txt,5,2336,1000,False,0,0,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T19:31:21.768279,medium_architecture_web_app_106t.txt,1,103,573.2847895622253,True,7014,12.234756839364369,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T19:44:02.351931,medium_architecture_web_app_106t.txt,2,103,758.5829458236694,True,9152,12.064600252860625,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T21:10:26.883243,medium_architecture_web_app_106t.txt,3,103,1000,False,0,0,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T17:27:08.828626,medium_architecture_web_app_106t.txt,4,103,1000,False,0,0,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T17:34:48.031394,medium_architecture_web_app_106t.txt,5,103,457.2007873058319,True,5601,12.25063507218627,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T17:36:00.726737,medium_non_programming_explanation_106t.txt,1,106,67.68295073509216,True,944,13.94738246112778,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T17:37:09.801816,medium_non_programming_explanation_106t.txt,2,106,67.07023119926453,True,956,14.253715588958388,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T17:38:15.937314,medium_non_programming_explanation_106t.txt,3,106,64.13432288169861,True,920,14.344893009894575,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T17:39:23.382270,medium_non_programming_explanation_106t.txt,4,106,65.43507289886475,True,931,14.227843857359746,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T17:40:43.351260,medium_non_programming_explanation_106t.txt,5,106,77.9657781124115,True,1101,14.121580347887658,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T17:44:24.422082,medium_programming_algorithm_102t.txt,1,102,216.06444144248962,True,2814,13.023892229619879,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T17:47:23.599361,medium_programming_algorithm_102t.txt,2,102,177.1762022972107,True,2369,13.370870180556384,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T17:50:49.042271,medium_programming_algorithm_102t.txt,3,102,203.4415304660797,True,2685,13.197895207771632,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T17:54:07.589969,medium_programming_algorithm_102t.txt,4,102,196.53284764289856,True,2604,13.249693530780588,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T17:57:43.137215,medium_programming_algorithm_102t.txt,5,102,213.53870677947998,True,2806,13.140474822195761,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T17:59:51.965786,medium_programming_debug_122t.txt,1,122,123.82739591598511,True,1675,13.526893524729056,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T18:02:12.692886,medium_programming_debug_122t.txt,2,122,138.72586631774902,True,1887,13.602365947226176,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T18:03:52.803220,medium_programming_debug_122t.txt,3,122,98.10859251022339,True,1365,13.913154445241485,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T18:05:57.532108,medium_programming_debug_122t.txt,4,122,122.72795343399048,True,1686,13.737701581627197,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T18:08:05.218467,medium_programming_debug_122t.txt,5,122,125.6712441444397,True,1725,13.726290463213516,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T18:10:36.279650,short_architecture_basic_6t.txt,1,5,146.05865025520325,True,1983,13.576737814125849,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T18:12:32.292725,short_architecture_basic_6t.txt,2,5,114.01236963272095,True,1593,13.972168152733644,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T18:14:57.978554,short_architecture_basic_6t.txt,3,5,143.68484210968018,True,1971,13.717522120360195,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T18:17:34.040172,short_architecture_basic_6t.txt,4,5,154.05660128593445,True,2102,13.64433579901334,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T18:18:44.165739,short_architecture_basic_6t.txt,5,5,68.12407445907593,True,974,14.2974419503506,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T18:19:00.764329,short_programming_debug_12t.txt,1,11,11.587597608566284,True,168,14.498259749355103,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T18:19:15.671162,short_programming_debug_12t.txt,2,11,12.905150651931763,True,192,14.87778059927256,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T18:19:29.560252,short_programming_debug_12t.txt,3,11,11.88714861869812,True,177,14.890030038119018,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T18:19:43.495377,short_programming_debug_12t.txt,4,11,11.930619239807129,True,177,14.835776454036044,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
2025-08-01T18:19:56.278337,short_programming_debug_12t.txt,5,11,10.771980047225952,True,159,14.760517500303612,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions
