timestamp,model_name,model_size_gb,params_b,backend,threads,test_type,prompt_size,tokens_per_second,std_dev,quantization,hardware_slug,hardware_make,hardware_model,hardware_cpu,hardware_mem_gb,hardware_gpu,environment_os,model_path,rpc_nodes
2025-11-18T15:38:47.919818,gemma-3-4b-it,2.31,3.88,"Metal,BLAS",12,tg512,128,28.57,2.47,Q4_K_M,mba_m4,Apple,MacBook Air,M4,128,M4,macOS Tahoe,/Users/alex/.cache/lm-studio/models/lmstudio-community/gemma-3-4b-it-GGUF/gemma-3-4b-it-Q4_K_M.gguf,0
2025-11-18T15:40:36.987340,gemma-3-4b-it,2.31,3.88,"Metal,BLAS",12,tg512,128,24.43,0.5,Q4_K_M,mba_m4,Apple,MacBook Air,M4,128,M4,macOS Tahoe,/Users/alex/.cache/lm-studio/models/lmstudio-community/gemma-3-4b-it-GGUF/gemma-3-4b-it-Q4_K_M.gguf,0
2025-11-18T15:42:24.535311,gemma-3-4b-it,2.31,3.88,"Metal,BLAS",12,tg512,256,25.3,0.13,Q4_K_M,mba_m4,Apple,MacBook Air,M4,128,M4,macOS Tahoe,/Users/alex/.cache/lm-studio/models/lmstudio-community/gemma-3-4b-it-GGUF/gemma-3-4b-it-Q4_K_M.gguf,0
2025-11-18T15:44:14.055854,gemma-3-4b-it,2.31,3.88,"Metal,BLAS",12,tg512,256,24.96,0.19,Q4_K_M,mba_m4,Apple,MacBook Air,M4,128,M4,macOS Tahoe,/Users/alex/.cache/lm-studio/models/lmstudio-community/gemma-3-4b-it-GGUF/gemma-3-4b-it-Q4_K_M.gguf,0
2025-11-18T15:46:10.087196,gemma-3-4b-it,2.31,3.88,"Metal,BLAS",12,tg512,512,24.69,0.09,Q4_K_M,mba_m4,Apple,MacBook Air,M4,128,M4,macOS Tahoe,/Users/alex/.cache/lm-studio/models/lmstudio-community/gemma-3-4b-it-GGUF/gemma-3-4b-it-Q4_K_M.gguf,0
2025-11-18T15:48:08.197704,gemma-3-4b-it,2.31,3.88,"Metal,BLAS",12,tg512,512,24.39,0.23,Q4_K_M,mba_m4,Apple,MacBook Air,M4,128,M4,macOS Tahoe,/Users/alex/.cache/lm-studio/models/lmstudio-community/gemma-3-4b-it-GGUF/gemma-3-4b-it-Q4_K_M.gguf,0
2025-11-18T15:50:18.296764,gemma-3-4b-it,2.31,3.88,"Metal,BLAS",12,tg512,1024,24.37,0.17,Q4_K_M,mba_m4,Apple,MacBook Air,M4,128,M4,macOS Tahoe,/Users/alex/.cache/lm-studio/models/lmstudio-community/gemma-3-4b-it-GGUF/gemma-3-4b-it-Q4_K_M.gguf,0
2025-11-18T15:52:30.156880,gemma-3-4b-it,2.31,3.88,"Metal,BLAS",12,tg512,1024,24.03,0.33,Q4_K_M,mba_m4,Apple,MacBook Air,M4,128,M4,macOS Tahoe,/Users/alex/.cache/lm-studio/models/lmstudio-community/gemma-3-4b-it-GGUF/gemma-3-4b-it-Q4_K_M.gguf,0
2025-11-18T15:55:06.349048,gemma-3-4b-it,2.31,3.88,"Metal,BLAS",12,tg512,2048,24.25,0.08,Q4_K_M,mba_m4,Apple,MacBook Air,M4,128,M4,macOS Tahoe,/Users/alex/.cache/lm-studio/models/lmstudio-community/gemma-3-4b-it-GGUF/gemma-3-4b-it-Q4_K_M.gguf,0
2025-11-18T15:57:44.641709,gemma-3-4b-it,2.31,3.88,"Metal,BLAS",12,tg512,2048,23.95,0.16,Q4_K_M,mba_m4,Apple,MacBook Air,M4,128,M4,macOS Tahoe,/Users/alex/.cache/lm-studio/models/lmstudio-community/gemma-3-4b-it-GGUF/gemma-3-4b-it-Q4_K_M.gguf,0
2025-11-18T16:01:20.024067,gemma-3-4b-it,2.31,3.88,"Metal,BLAS",12,tg512,4096,23.91,0.21,Q4_K_M,mba_m4,Apple,MacBook Air,M4,128,M4,macOS Tahoe,/Users/alex/.cache/lm-studio/models/lmstudio-community/gemma-3-4b-it-GGUF/gemma-3-4b-it-Q4_K_M.gguf,0
2025-11-18T16:04:58.199362,gemma-3-4b-it,2.31,3.88,"Metal,BLAS",12,tg512,4096,23.4,0.32,Q4_K_M,mba_m4,Apple,MacBook Air,M4,128,M4,macOS Tahoe,/Users/alex/.cache/lm-studio/models/lmstudio-community/gemma-3-4b-it-GGUF/gemma-3-4b-it-Q4_K_M.gguf,0
2025-11-18T16:10:46.510972,gemma-3-4b-it,2.31,3.88,"Metal,BLAS",12,tg512,8192,23.75,0.04,Q4_K_M,mba_m4,Apple,MacBook Air,M4,128,M4,macOS Tahoe,/Users/alex/.cache/lm-studio/models/lmstudio-community/gemma-3-4b-it-GGUF/gemma-3-4b-it-Q4_K_M.gguf,0
2025-11-18T16:16:37.436710,gemma-3-4b-it,2.31,3.88,"Metal,BLAS",12,tg512,8192,23.52,0.26,Q4_K_M,mba_m4,Apple,MacBook Air,M4,128,M4,macOS Tahoe,/Users/alex/.cache/lm-studio/models/lmstudio-community/gemma-3-4b-it-GGUF/gemma-3-4b-it-Q4_K_M.gguf,0
